source,target,weight
69,142,99
69,145,73
69,146,12
69,151,56
69,153,100
69,155,74
69,160,92
69,164,68
69,165,50
69,168,65
69,172,79
69,173,64
69,175,19
69,181,14
69,182,94
69,183,54
69,191,51
69,193,11
69,194,61
69,211,94
69,212,55
69,213,8
69,215,72
69,222,76
69,224,30
69,227,33
69,228,70
69,236,4
69,238,42
69,240,8
69,246,39
69,247,52
69,250,79
69,70,24
70,72,100
70,75,49
70,77,95
70,84,53
70,85,36
70,87,95
70,90,86
70,96,74
70,98,86
70,101,99
70,102,60
70,111,95
70,113,51
70,118,6
70,119,48
70,120,85
70,124,97
70,125,87
70,127,50
70,130,96
70,131,29
70,136,89
70,139,31
70,141,4
70,142,95
70,143,15
70,149,91
70,153,56
70,155,68
70,157,2
70,163,91
70,164,15
70,165,72
70,168,52
70,174,80
70,178,28
70,179,85
70,185,53
70,186,58
70,187,37
70,188,28
70,195,33
70,197,18
70,198,58
70,201,82
70,203,64
70,206,14
70,210,22
70,216,92
70,217,4
70,218,16
70,219,59
70,225,60
70,226,99
70,233,87
70,236,76
70,239,26
70,240,6
70,242,15
70,244,61
70,246,39
70,248,30
70,71,60
71,73,51
71,79,100
71,85,48
71,87,64
71,93,2
71,97,52
71,98,81
71,101,47
71,103,79
71,108,28
71,110,69
71,113,20
71,115,78
71,116,1
71,124,91
71,126,55
71,128,4
71,129,81
71,134,15
71,135,62
71,136,51
71,144,44
71,149,33
71,151,85
71,158,13
71,163,96
71,165,30
71,170,82
71,173,13
71,174,71
71,175,11
71,178,6
71,180,33
71,185,1
71,186,49
71,195,99
71,196,27
71,200,22
71,201,59
71,202,45
71,204,42
71,207,51
71,210,54
71,217,28
71,219,26
71,220,45
71,221,45
71,225,55
71,233,44
71,239,71
71,243,36
71,248,52
71,249,27
71,251,67
71,72,20
72,75,30
72,76,60
72,79,16
72,85,23
72,90,76
72,91,60
72,92,39
72,98,8
72,99,54
72,101,8
72,102,20
72,104,31
72,110,1
72,113,78
72,114,50
72,119,2
72,122,22
72,126,54
72,128,92
72,129,6
72,135,76
72,139,7
72,142,34
72,144,82
72,147,16
72,154,54
72,160,75
72,168,54
72,171,17
72,172,97
72,173,38
72,176,14
72,182,44
72,187,87
72,195,98
72,198,44
72,200,49
72,201,37
72,202,98
72,204,1
72,206,87
72,207,73
72,220,74
72,223,13
72,225,74
72,226,75
72,227,32
72,229,62
72,230,54
72,232,25
72,235,28
72,240,61
72,245,53
72,247,34
72,248,8
72,73,30
73,78,23
73,80,45
73,87,78
73,93,95
73,96,94
73,98,90
73,100,54
73,103,64
73,106,92
73,107,53
73,108,26
73,113,50
73,116,97
73,117,30
73,122,94
73,124,11
73,126,59
73,127,21
73,128,85
73,129,69
73,131,24
73,133,37
73,135,8
73,137,9
73,140,68
73,143,3
73,145,30
73,153,85
73,158,82
73,161,27
73,165,79
73,168,72
73,179,34
73,181,36
73,183,77
73,184,72
73,187,27
73,188,99
73,190,13
73,191,40
73,193,51
73,195,19
73,202,33
73,213,43
73,215,76
73,216,46
73,222,78
73,225,64
73,228,23
73,229,24
73,230,36
73,231,81
73,234,59
73,245,52
73,250,84
73,74,55
74,75,43
74,79,97
74,81,87
74,82,38
74,87,71
74,90,26
74,92,57
74,103,78
74,105,66
74,106,84
74,116,98
74,120,35
74,122,89
74,127,25
74,131,62
74,134,32
74,137,13
74,140,80
74,141,36
74,145,20
74,152,23
74,153,95
74,154,74
74,161,12
74,165,16
74,166,6
74,168,16
74,174,17
74,175,35
74,179,69
74,182,19
74,185,7
74,186,99
74,192,95
74,195,16
74,197,82
74,200,21
74,202,40
74,203,9
74,208,97
74,209,30
74,211,62
74,213,88
74,218,26
74,221,24
74,224,88
74,226,3
74,228,21
74,229,94
74,231,62
74,234,66
74,236,34
74,239,36
74,240,14
74,243,43
74,244,41
74,246,47
74,248,63
74,251,12
75,85,66
75,86,98
75,88,44
75,93,100
75,98,61
75,99,52
75,103,22
75,109,8
75,115,39
75,117,31
75,118,41
75,119,94
75,130,27
75,134,50
75,136,91
75,137,68
75,139,53
75,140,84
75,143,88
75,145,40
75,147,65
75,148,12
75,149,61
75,150,36
75,153,94
75,154,32
75,155,58
75,159,57
75,164,47
75,165,70
75,166,20
75,167,72
75,175,24
75,186,10
75,189,13
75,193,92
75,197,86
75,203,75
75,204,14
75,206,31
75,211,33
75,213,13
75,215,55
75,216,77
75,219,92
75,220,25
75,222,83
75,225,71
75,226,100
75,233,70
75,240,37
75,244,19
75,246,30
75,247,45
75,252,86
75,253,23
75,254,69
75,255,87
75,76,86
76,77,29
76,78,94
76,83,80
76,84,29
76,88,36
76,94,34
76,96,31
76,97,19
76,104,65
76,105,21
76,109,69
76,113,94
76,117,50
76,119,8
76,120,66
76,124,92
76,125,21
76,126,43
76,127,66
76,132,19
76,133,59
76,134,97
76,139,47
76,140,44
76,142,31
76,144,48
76,158,15
76,160,35
76,166,94
76,167,88
76,168,51
76,175,86
76,186,23
76,189,30
76,190,31
76,191,89
76,192,52
76,196,32
76,197,52
76,199,77
76,200,11
76,202,78
76,203,51
76,204,59
76,206,93
76,213,20
76,215,71
76,216,17
76,224,28
76,226,14
76,229,46
76,231,62
76,237,36
76,240,94
76,242,48
76,244,94
76,247,84
77,78,38
77,81,30
77,82,92
77,83,98
77,84,18
77,85,9
77,88,2
77,90,62
77,91,86
77,92,69
77,93,19
77,94,71
77,98,2
77,101,95
77,106,65
77,110,33
77,116,59
77,124,96
77,127,41
77,133,17
77,137,15
77,144,15
77,157,64
77,158,17
77,168,76
77,171,76
77,182,21
77,183,17
77,184,79
77,189,54
77,190,95
77,194,12
77,207,9
77,208,43
77,209,14
77,212,72
77,214,2
77,218,28
77,219,12
77,220,93
77,221,75
77,223,40
77,224,50
77,225,2
77,228,9
77,230,83
77,238,3
77,239,62
77,240,1
77,247,79
77,253,25
77,254,49
78,81,38
78,86,44
78,89,71
78,96,75
78,97,5
78,98,64
78,106,50
78,107,45
78,110,97
78,112,37
78,118,52
78,120,12
78,122,16
78,123,31
78,127,87
78,134,89
78,145,35
78,148,31
78,156,28
78,161,82
78,164,94
78,167,65
78,170,42
78,186,22
78,188,49
78,190,65
78,192,21
78,197,96
78,211,3
78,213,92
78,231,37
78,235,36
78,236,39
78,238,57
78,242,2
78,243,88
78,244,2
78,254,41
78,255,46
78,79,23
79,83,20
79,84,15
79,87,76
79,90,85
79,95,8
79,97,57
79,100,59
79,107,32
79,108,8
79,110,2
79,111,52
79,114,10
79,120,23
79,123,40
79,125,58
79,126,30
79,131,96
79,135,42
79,136,83
79,138,64
79,139,50
79,143,73
79,149,58
79,152,26
79,155,2
79,159,88
79,161,6
79,171,94
79,178,22
79,180,38
79,182,8
79,183,81
79,189,47
79,190,92
79,192,12
79,194,30
79,196,57
79,198,96
79,202,83
79,217,95
79,219,38
79,220,77
79,223,16
79,225,59
79,234,23
79,235,24
79,236,92
79,237,48
79,239,8
79,240,58
79,243,62
79,246,79
79,249,46
79,250,95
79,252,35
79,80,75
80,81,2
80,84,42
80,85,38
80,87,23
80,88,53
80,89,17
80,90,91
80,93,97
80,103,53
80,114,83
80,118,98
80,119,8
80,126,100
80,127,11
80,129,46
80,130,41
80,132,55
80,133,53
80,145,84
80,151,9
80,154,82
80,158,82
80,162,74
80,163,89
80,164,22
80,166,84
80,168,8
80,170,79
80,173,45
80,175,51
80,181,60
80,182,77
80,187,81
80,188,84
80,191,56
80,192,96
80,194,83
80,197,76
80,198,53
80,201,48
80,203,32
80,206,71
80,212,54
80,224,45
80,227,21
80,231,27
80,233,72
80,238,6
80,248,63
80,254,67
81,82,100
81,86,74
81,88,84
81,89,67
81,91,80
81,94,9
81,100,17
81,101,20
81,104,82
81,105,41
81,107,8
81,109,96
81,111,45
81,112,97
81,122,80
81,123,55
81,125,36
81,127,12
81,128,68
81,130,92
81,132,10
81,137,16
81,142,50
81,145,12
81,148,84
81,154,5
81,155,31
81,158,89
81,161,63
81,162,67
81,163,93
81,169,31
81,173,70
81,182,48
81,184,72
81,186,82
81,188,85
81,189,21
81,200,11
81,201,65
81,207,79
81,213,99
81,216,10
81,220,8
81,223,68
81,224,3
81,228,79
81,231,1
81,239,21
81,240,6
81,247,23
82,94,62
82,95,84
82,96,64
82,106,46
82,112,31
82,117,29
82,118,10
82,122,59
82,124,31
82,125,10
82,131,80
82,140,13
82,141,3
82,144,53
82,146,8
82,159,18
82,160,79
82,161,34
82,162,48
82,167,99
82,168,86
82,169,20
82,173,61
82,174,18
82,176,55
82,177,53
82,183,48
82,184,61
82,187,34
82,188,63
82,191,35
82,192,13
82,195,4
82,197,74
82,198,61
82,201,15
82,204,27
82,205,52
82,206,72
82,207,98
82,218,87
82,220,64
82,223,3
82,225,33
82,226,98
82,228,30
82,231,80
82,240,76
82,243,48
82,245,50
82,247,22
82,249,96
82,251,14
82,83,74
83,94,83
83,102,15
83,106,100
83,107,18
83,109,6
83,113,45
83,117,60
83,120,7
83,122,72
83,123,94
83,124,72
83,126,32
83,129,29
83,130,81
83,131,78
83,132,92
83,133,99
83,134,37
83,136,95
83,139,63
83,140,71
83,145,30
83,153,75
83,154,1
83,156,20
83,158,92
83,159,77
83,162,41
83,165,62
83,168,93
83,174,68
83,177,56
83,179,13
83,189,52
83,195,42
83,198,26
83,200,92
83,201,71
83,203,3
83,205,51
83,207,74
83,208,69
83,212,29
83,213,19
83,218,54
83,220,86
83,222,43
83,224,30
83,231,88
83,235,14
83,236,52
83,240,73
83,248,20
83,252,81
83,254,77
83,255,29
83,84,50
84,86,12
84,92,9
84,93,8
84,95,25
84,97,46
84,99,55
84,102,20
84,111,4
84,117,64
84,118,65
84,121,4
84,125,44
84,131,95
84,139,4
84,143,84
84,144,23
84,145,69
84,151,43
84,153,33
84,154,71
84,156,69
84,162,69
84,167,85
84,169,57
84,173,71
84,174,28
84,177,97
84,181,48
84,185,94
84,186,43
84,188,46
84,189,6
84,196,90
84,200,48
84,201,37
84,208,58
84,209,77
84,211,89
84,213,56
84,219,18
84,223,1
84,227,74
84,230,72
84,232,8
84,237,26
84,238,59
84,244,73
84,249,51
84,250,45
84,85,16
85,86,61
85,87,28
85,93,31
85,94,74
85,95,14
85,96,72
85,97,90
85,98,48
85,99,26
85,111,80
85,113,47
85,114,6
85,115,23
85,121,98
85,129,92
85,136,77
85,137,52
85,138,4
85,139,56
85,140,29
85,141,1
85,142,80
85,151,54
85,154,67
85,155,43
85,156,73
85,160,69
85,161,28
85,169,38
85,172,76
85,175,16
85,178,82
85,182,72
85,187,64
85,188,11
85,191,26
85,192,86
85,194,76
85,199,33
85,201,5
85,213,72
85,214,36
85,215,44
85,219,34
85,220,43
85,225,76
85,226,30
85,227,69
85,233,2
85,234,27
85,238,39
85,242,100
85,244,57
85,245,31
85,247,61
86,88,49
86,89,58
86,93,39
86,97,89
86,98,82
86,99,50
86,101,5
86,102,87
86,103,42
86,104,25
86,110,91
86,111,35
86,112,96
86,114,2
86,123,39
86,130,73
86,131,43
86,136,82
86,138,41
86,140,59
86,146,17
86,147,46
86,151,15
86,152,5
86,162,57
86,163,71
86,167,49
86,176,86
86,180,88
86,185,30
86,186,29
86,197,31
86,207,91
86,210,94
86,219,34
86,220,66
86,222,36
86,227,91
86,230,80
86,234,44
86,235,37
86,236,26
86,237,1
86,238,55
86,240,32
86,251,88
86,253,56
86,254,26
86,255,61
86,87,18
87,91,30
87,93,25
87,96,88
87,98,85
87,100,2
87,101,39
87,111,64
87,113,53
87,117,88
87,125,20
87,126,45
87,134,67
87,138,35
87,141,18
87,142,78
87,143,90
87,148,59
87,152,28
87,158,86
87,161,11
87,176,60
87,184,60
87,186,53
87,193,72
87,194,40
87,201,33
87,204,18
87,212,9
87,213,82
87,219,62
87,223,17
87,225,13
87,230,19
87,231,66
87,239,57
87,244,97
87,246,69
87,249,59
87,252,32
87,254,41
87,255,78
87,88,46
88,91,91
88,93,100
88,101,82
88,106,12
88,113,28
88,116,5
88,118,3
88,120,4
88,130,46
88,141,38
88,142,3
88,147,47
88,150,31
88,155,25
88,156,82
88,158,87
88,160,85
88,161,92
88,165,94
88,171,19
88,172,13
88,173,41
88,175,43
88,176,34
88,177,38
88,181,56
88,183,86
88,184,56
88,186,69
88,189,25
88,202,84
88,209,24
88,210,86
88,216,47
88,218,3
88,222,59
88,223,12
88,225,62
88,231,70
88,232,54
88,238,16
88,239,71
88,242,11
88,245,54
88,246,73
88,252,52
88,89,74
89,97,51
89,100,18
89,103,63
89,107,43
89,108,81
89,111,88
89,113,31
89,114,10
89,119,39
89,126,47
89,127,30
89,134,54
89,139,19
89,142,73
89,148,24
89,150,44
89,153,39
89,155,19
89,156,84
89,158,60
89,159,51
89,160,86
89,162,75
89,163,29
89,166,61
89,177,52
89,178,68
89,182,37
89,186,59
89,193,57
89,195,35
89,206,23
89,208,3
89,212,14
89,213,52
89,215,20
89,223,22
89,226,32
89,231,26
89,233,22
89,235,49
89,242,89
89,245,75
89,249,84
89,90,17
90,95,58
90,100,43
90,101,49
90,102,60
90,105,20
90,109,73
90,115,23
90,116,50
90,118,94
90,128,19
90,130,13
90,131,68
90,137,33
90,138,48
90,151,49
90,154,88
90,157,30
90,178,39
90,179,66
90,180,23
90,191,51
90,193,76
90,202,1
90,203,9
90,204,91
90,206,69
90,210,34
90,213,4
90,216,22
90,223,8
90,224,67
90,225,8
90,232,41
90,234,65
90,236,77
90,237,39
90,241,49
90,242,85
90,245,3
90,246,94
90,248,75
90,250,60
90,254,92
90,91,97
91,93,35
91,96,68
91,103,74
91,107,99
91,110,57
91,111,29
91,113,73
91,121,50
91,124,24
91,125,44
91,127,99
91,129,76
91,130,18
91,131,9
91,135,6
91,136,6
91,138,26
91,140,36
91,142,48
91,143,26
91,145,41
91,148,52
91,150,33
91,151,87
91,153,1
91,154,71
91,162,61
91,166,29
91,167,80
91,175,4
91,180,94
91,183,4
91,190,44
91,193,98
91,196,13
91,198,81
91,199,94
91,203,28
91,204,87
91,210,61
91,211,50
91,212,43
91,218,35
91,234,42
91,236,35
91,239,79
91,242,39
91,244,20
91,92,99
92,97,88
92,100,38
92,102,56
92,104,87
92,106,89
92,107,26
92,108,92
92,111,62
92,113,50
92,118,63
92,120,13
92,121,72
92,123,31
92,126,52
92,127,27
92,139,39
92,143,12
92,149,76
92,151,30
92,157,75
92,160,5
92,171,9
92,176,57
92,186,20
92,196,20
92,197,55
92,209,29
92,210,67
92,211,59
92,217,80
92,221,72
92,225,84
92,228,32
92,230,11
92,231,14
92,232,44
92,234,47
92,240,88
92,245,98
92,248,58
92,250,44
92,254,34
92,93,97
93,102,50
93,103,37
93,106,80
93,108,93
93,114,44
93,115,13
93,119,74
93,122,66
93,124,37
93,125,35
93,129,96
93,135,42
93,136,92
93,143,98
93,144,48
93,150,17
93,155,7
93,156,30
93,161,31
93,163,72
93,164,31
93,177,34
93,182,39
93,184,54
93,186,38
93,188,41
93,192,32
93,196,64
93,205,11
93,207,57
93,209,36
93,214,27
93,215,97
93,219,81
93,223,12
93,224,40
93,225,30
93,228,72
93,231,42
93,235,54
93,238,90
93,242,65
93,244,25
93,248,39
93,249,4
93,251,44
93,252,16
93,253,77
93,255,87
93,94,80
94,97,13
94,99,73
94,104,62
94,106,23
94,107,98
94,108,24
94,112,20
94,116,39
94,118,81
94,127,78
94,131,32
94,132,92
94,142,73
94,143,66
94,145,81
94,149,80
94,150,74
94,152,93
94,153,55
94,154,30
94,160,98
94,162,72
94,163,85
94,165,28
94,167,67
94,169,31
94,171,38
94,172,55
94,175,83
94,176,82
94,181,82
94,185,14
94,188,22
94,190,24
94,191,44
94,193,49
94,194,43
94,199,6
94,201,91
94,203,80
94,207,75
94,208,88
94,211,16
94,212,79
94,215,87
94,216,43
94,219,20
94,224,65
94,226,97
94,228,59
94,238,52
94,239,34
94,241,38
94,249,8
94,254,11
94,95,17
95,96,16
95,97,84
95,102,30
95,104,25
95,105,30
95,108,94
95,118,38
95,122,3
95,124,72
95,133,67
95,137,64
95,138,62
95,142,83
95,148,13
95,149,83
95,150,62
95,151,66
95,152,46
95,154,41
95,158,69
95,161,36
95,166,68
95,167,5
95,170,17
95,174,46
95,175,26
95,178,2
95,180,11
95,181,14
95,182,23
95,186,88
95,192,93
95,193,53
95,194,43
95,196,24
95,198,12
95,200,83
95,202,16
95,205,5
95,206,36
95,208,71
95,211,27
95,220,92
95,223,20
95,228,11
95,235,16
95,241,28
95,251,65
95,252,57
96,97,4
96,99,45
96,100,100
96,104,41
96,108,92
96,117,81
96,118,79
96,121,94
96,124,74
96,126,23
96,127,22
96,129,66
96,136,56
96,138,24
96,140,53
96,146,70
96,149,51
96,152,79
96,154,73
96,167,97
96,168,14
96,174,70
96,179,69
96,180,91
96,183,36
96,184,33
96,185,56
96,194,48
96,201,56
96,204,80
96,207,3
96,210,33
96,212,92
96,214,16
96,222,92
96,230,54
96,231,12
96,236,31
96,241,31
96,242,10
96,252,82
97,98,95
97,106,80
97,109,81
97,112,19
97,116,24
97,123,47
97,132,80
97,138,73
97,139,79
97,140,56
97,141,67
97,143,24
97,144,11
97,145,80
97,149,29
97,155,5
97,156,21
97,157,97
97,158,49
97,159,31
97,164,78
97,166,51
97,170,51
97,174,2
97,176,71
97,181,63
97,183,67
97,188,29
97,190,29
97,194,25
97,195,36
97,199,82
97,203,90
97,206,48
97,215,90
97,216,15
97,218,65
97,224,6
97,229,54
97,231,89
97,236,25
97,239,42
97,244,76
97,250,68
97,252,100
98,101,54
98,105,16
98,112,55
98,113,56
98,124,50
98,129,2
98,131,96
98,132,92
98,134,90
98,135,17
98,137,86
98,139,79
98,140,86
98,143,31
98,146,52
98,148,49
98,150,54
98,157,44
98,160,34
98,165,18
98,166,55
98,167,68
98,169,2
98,171,86
98,173,26
98,174,58
98,175,93
98,176,9
98,177,84
98,178,86
98,179,77
98,182,66
98,184,97
98,187,3
98,188,14
98,191,29
98,192,79
98,195,73
98,196,4
98,207,58
98,209,81
98,214,44
98,222,98
98,230,21
98,231,36
98,235,77
98,242,9
98,250,66
98,251,53
98,99,66
99,104,67
99,112,52
99,116,47
99,117,86
99,118,92
99,120,66
99,125,25
99,131,33
99,136,50
99,138,71
99,140,98
99,141,26
99,144,81
99,145,46
99,152,100
99,154,78
99,159,79
99,163,46
99,167,49
99,168,14
99,174,94
99,175,25
99,177,31
99,180,40
99,183,19
99,186,25
99,187,18
99,190,10
99,194,27
99,196,36
99,197,14
99,198,93
99,200,6
99,201,93
99,202,53
99,205,13
99,206,67
99,208,10
99,210,71
99,211,100
99,214,7
99,216,23
99,217,76
99,222,30
99,223,24
99,224,58
99,226,10
99,227,8
99,229,46
99,236,54
99,239,4
99,247,27
99,249,13
99,255,4
99,100,47
100,108,63
100,112,81
100,113,13
100,119,62
100,126,46
100,127,58
100,130,84
100,136,96
100,146,9
100,149,52
100,150,37
100,151,17
100,154,52
100,157,53
100,159,71
100,161,23
100,163,73
100,167,96
100,174,32
100,176,37
100,178,88
100,179,48
100,181,47
100,182,43
100,186,36
100,189,93
100,193,43
100,194,29
100,195,25
100,196,51
100,199,24
100,208,87
100,210,97
100,213,38
100,219,9
100,221,10
100,227,18
100,228,3
100,229,53
100,233,49
100,235,91
100,237,31
100,240,36
100,243,4
100,245,30
100,246,62
100,247,1
100,249,17
100,250,7
100,251,11
100,253,81
100,255,15
100,101,14
101,102,11
101,103,96
101,104,30
101,105,62
101,108,61
101,111,48
101,114,94
101,115,21
101,119,4
101,124,75
101,128,60
101,129,83
101,132,45
101,135,50
101,138,91
101,141,89
101,144,31
101,145,10
101,149,58
101,152,44
101,156,49
101,164,80
101,170,91
101,172,75
101,173,34
101,179,51
101,183,72
101,184,65
101,185,99
101,186,13
101,190,60
101,191,60
101,194,97
101,195,24
101,198,77
101,199,33
101,201,52
101,204,61
101,209,78
101,214,28
101,215,70
101,216,44
101,218,44
101,220,76
101,222,36
101,224,59
101,226,58
101,233,24
101,236,54
101,238,43
101,246,22
101,247,9
101,250,25
102,111,87
102,113,83
102,114,33
102,118,9
102,125,55
102,127,88
102,133,94
102,134,81
102,135,12
102,139,23
102,140,57
102,143,76
102,149,84
102,150,43
102,151,99
102,152,46
102,154,16
102,161,32
102,179,47
102,183,78
102,189,40
102,191,44
102,193,45
102,194,3
102,200,12
102,201,45
102,209,70
102,219,37
102,221,10
102,225,55
102,226,85
102,227,21
102,229,9
102,230,40
102,231,89
102,232,94
102,234,100
102,235,5
102,241,2
102,243,42
102,249,85
102,252,62
102,253,77
102,254,53
102,255,2
102,103,70
103,104,87
103,105,21
103,107,15
103,111,3
103,113,66
103,116,46
103,119,57
103,120,48
103,126,64
103,130,26
103,131,62
103,134,85
103,138,78
103,139,58
103,141,7
103,143,92
103,144,35
103,145,33
103,148,53
103,151,5
103,153,4
103,154,94
103,155,76
103,157,53
103,159,13
103,161,34
103,162,15
103,164,88
103,166,37
103,181,68
103,185,53
103,188,78
103,189,86
103,192,43
103,193,28
103,203,97
103,206,97
103,209,74
103,210,89
103,212,56
103,215,38
103,217,92
103,225,73
103,226,40
103,227,73
103,231,41
103,234,10
103,235,94
103,239,44
103,248,81
103,250,41
103,251,48
103,254,62
104,110,46
104,120,26
104,122,48
104,124,51
104,136,86
104,137,20
104,141,58
104,142,20
104,147,16
104,150,91
104,151,90
104,156,51
104,160,77
104,164,75
104,166,92
104,167,85
104,169,49
104,173,17
104,174,11
104,177,13
104,181,17
104,183,22
104,186,45
104,193,38
104,196,2
104,200,81
104,201,44
104,205,58
104,207,96
104,212,83
104,213,73
104,215,9
104,218,54
104,219,90
104,223,1
104,234,100
104,245,95
104,251,66
104,105,49
105,108,77
105,109,74
105,114,88
105,121,92
105,123,20
105,126,13
105,127,1
105,129,41
105,133,4
105,136,7
105,138,88
105,140,67
105,142,70
105,144,20
105,147,99
105,149,94
105,150,71
105,153,28
105,161,80
105,164,22
105,166,76
105,167,91
105,170,80
105,174,99
105,176,71
105,177,93
105,187,43
105,192,82
105,193,56
105,197,78
105,199,89
105,202,42
105,206,87
105,207,4
105,210,100
105,213,51
105,218,97
105,222,1
105,229,93
105,232,9
105,234,54
105,243,16
105,245,79
105,247,75
105,251,18
105,252,81
105,255,44
105,106,47
106,108,49
106,110,56
106,113,32
106,116,69
106,119,48
106,120,59
106,129,7
106,131,76
106,134,74
106,135,27
106,136,76
106,137,17
106,145,91
106,151,81
106,155,53
106,158,65
106,167,57
106,172,69
106,174,97
106,180,45
106,186,95
106,189,14
106,190,98
106,192,82
106,194,75
106,201,5
106,203,79
106,204,38
106,210,92
106,212,47
106,217,67
106,220,90
106,223,59
106,227,71
106,231,8
106,232,44
106,233,6
106,243,45
106,248,47
106,249,56
106,107,81
107,110,12
107,120,98
107,121,97
107,123,38
107,124,7
107,125,38
107,126,94
107,128,20
107,132,35
107,140,14
107,147,20
107,150,14
107,155,34
107,156,71
107,157,76
107,166,3
107,173,2
107,182,13
107,183,18
107,184,99
107,188,66
107,191,68
107,198,81
107,199,72
107,203,29
107,205,93
107,209,35
107,211,57
107,213,66
107,218,33
107,221,21
107,222,93
107,229,96
107,232,16
107,233,31
107,253,47
107,254,59
107,108,68
108,116,71
108,121,84
108,125,29
108,126,88
108,132,82
108,149,66
108,153,13
108,154,73
108,157,10
108,165,4
108,168,73
108,169,65
108,170,35
108,174,14
108,177,24
108,180,94
108,181,35
108,182,32
108,186,2
108,187,8
108,188,18
108,193,39
108,201,65
108,206,43
108,208,10
108,209,25
108,211,15
108,212,26
108,216,69
108,217,93
108,218,54
108,219,74
108,221,48
108,223,79
108,224,43
108,225,60
108,226,10
108,230,71
108,232,39
108,234,75
108,235,57
108,236,22
108,237,71
108,238,46
108,241,30
108,242,43
108,243,44
108,249,75
108,252,51
108,254,59
108,109,67
109,111,55
109,114,88
109,118,33
109,120,10
109,121,44
109,122,24
109,125,77
109,126,19
109,128,33
109,129,30
109,133,47
109,141,51
109,147,39
109,152,7
109,154,54
109,155,90
109,156,87
109,162,73
109,170,59
109,172,78
109,176,68
109,178,66
109,189,34
109,191,69
109,195,13
109,197,22
109,198,8
109,199,35
109,209,33
109,210,30
109,211,66
109,217,6
109,227,85
109,228,99
109,236,21
109,237,29
109,240,7
109,253,96
109,255,11
109,110,19
110,111,16
110,120,38
110,126,83
110,130,89
110,131,5
110,135,73
110,138,33
110,144,89
110,145,12
110,147,36
110,152,92
110,159,77
110,165,13
110,167,27
110,169,6
110,171,29
110,172,79
110,175,10
110,177,25
110,178,70
110,185,92
110,186,90
110,192,93
110,193,21
110,195,59
110,196,7
110,197,100
110,198,63
110,200,91
110,215,100
110,217,82
110,220,89
110,222,32
110,224,2
110,234,4
110,248,25
110,254,22
111,116,75
111,120,15
111,121,67
111,125,18
111,126,86
111,128,66
111,138,4
111,139,72
111,140,84
111,141,100
111,142,69
111,148,14
111,149,13
111,152,2
111,154,18
111,155,72
111,158,51
111,159,74
111,161,3
111,168,5
111,178,3
111,183,18
111,185,40
111,187,32
111,188,81
111,189,16
111,190,92
111,192,97
111,199,65
111,206,69
111,208,82
111,213,65
111,215,79
111,216,46
111,217,54
111,219,74
111,220,36
111,224,19
111,225,30
111,226,58
111,228,71
111,232,71
111,235,91
111,237,21
111,239,54
111,240,87
111,242,29
111,249,91
111,251,77
111,254,37
111,255,68
111,112,18
112,115,62
112,118,16
112,124,30
112,127,11
112,129,97
112,131,35
112,134,66
112,138,82
112,139,20
112,142,99
112,145,38
112,147,10
112,153,92
112,159,100
112,166,41
112,176,38
112,183,17
112,184,16
112,190,52
112,193,34
112,194,99
112,196,48
112,203,57
112,204,96
112,210,98
112,211,95
112,212,66
112,225,39
112,233,99
112,235,56
112,238,87
112,239,53
112,240,79
112,113,48
113,114,69
113,119,28
113,121,90
113,125,68
113,126,69
113,127,7
113,129,77
113,145,70
113,148,2
113,149,20
113,152,62
113,159,17
113,162,31
113,163,69
113,164,84
113,165,60
113,174,55
113,175,79
113,176,97
113,179,17
113,180,16
113,189,96
113,195,77
113,197,47
113,201,54
113,208,74
113,211,70
113,213,38
113,216,21
113,219,98
113,222,89
113,226,36
113,228,31
113,234,75
113,235,57
113,237,31
113,238,8
113,241,84
113,242,37
113,243,35
113,248,40
113,250,90
113,252,21
113,253,22
114,118,22
114,119,72
114,122,30
114,125,3
114,126,61
114,130,7
114,131,55
114,134,91
114,136,23
114,139,5
114,147,48
114,149,37
114,150,62
114,156,90
114,157,14
114,158,94
114,159,38
114,162,77
114,165,98
114,167,48
114,168,97
114,171,60
114,172,98
114,176,35
114,178,22
114,179,87
114,180,10
114,183,85
114,190,66
114,191,55
114,194,69
114,195,22
114,197,65
114,198,10
114,199,31
114,202,86
114,205,71
114,207,32
114,209,7
114,226,29
114,228,28
114,229,38
114,230,8
114,236,31
114,240,44
114,241,74
114,243,17
114,246,51
114,249,3
114,250,77
114,251,18
114,255,68
114,115,52
115,119,42
115,122,72
115,124,70
115,126,76
115,127,50
115,129,38
115,134,13
115,136,43
115,137,17
115,138,85
115,139,100
115,142,96
115,145,19
115,146,2
115,148,67
115,151,1
115,155,31
115,158,100
115,162,17
115,174,88
115,194,29
115,197,7
115,202,89
115,207,57
115,214,6
115,218,72
115,219,53
115,226,85
115,227,9
115,231,69
115,232,85
115,235,72
115,242,18
115,243,56
115,244,90
115,248,55
115,251,80
115,254,42
115,116,13
116,124,46
116,131,27
116,134,28
116,137,69
116,138,55
116,139,42
116,142,56
116,149,38
116,152,25
116,157,14
116,158,19
116,161,35
116,162,61
116,163,39
116,165,40
116,166,37
116,167,12
116,169,46
116,177,11
116,181,81
116,184,17
116,189,78
116,196,63
116,198,55
116,201,92
116,204,85
116,205,81
116,211,49
116,214,84
116,216,100
116,218,11
116,220,99
116,222,96
116,226,68
116,231,86
116,236,100
116,237,96
116,240,90
116,242,99
116,243,20
116,246,79
